,uf,municipio,cod_municipio,zona,secao,modelo_urna,22,13,branco,nulo,comparecimentos,aptos
344,ZZ,MADRI,30066,0001,0060,UE2009,69,104,4,5,206,744
345,ZZ,MADRI,30066,0001,0076,UE2009,14,41,1,0,56,727
346,ZZ,MADRI,30066,0001,0077,UE2009,17,37,0,1,58,746
347,ZZ,MADRI,30066,0001,0097,UE2009,49,107,2,2,179,458
348,ZZ,MANÁGUA,30074,0001,0205,UE2009,32,34,3,4,86,132
349,ZZ,MAPUTO,30090,0001,0207,UE2009,150,117,9,9,309,665
350,ZZ,MEXICO,30104,0001,0208,UE2009,72,87,1,0,189,547
351,ZZ,MEXICO,30104,0001,0209,UE2009,113,120,4,4,262,653
352,ZZ,MEXICO,30104,0001,0640,UE2009,90,63,2,2,177,709
353,ZZ,MEXICO,30104,0001,0753,UE2009,103,118,0,5,265,683
354,ZZ,MEXICO,30104,0001,0821,UE2009,114,124,7,4,294,673
355,ZZ,MEXICO,30104,0001,0884,UE2009,103,102,0,6,237,674
356,ZZ,MIAMI,30112,0001,0210,UE2009,108,17,2,2,149,381
357,ZZ,MIAMI,30112,0001,0212,UE2009,306,69,2,2,403,739
358,ZZ,MIAMI,30112,0001,0213,UE2009,228,48,3,2,313,750
359,ZZ,MIAMI,30112,0001,0214,UE2009,269,62,2,2,366,748
360,ZZ,MIAMI,30112,0001,0215,UE2010,286,53,2,2,374,745
361,ZZ,MIAMI,30112,0001,0216,UE2009,213,29,2,3,268,751
362,ZZ,MIAMI,30112,0001,0217,UE2009,243,60,5,1,335,728
363,ZZ,MIAMI,30112,0001,0218,UE2009,228,43,5,3,299,752
364,ZZ,MIAMI,30112,0001,0219,UE2009,267,46,0,2,346,724
365,ZZ,MIAMI,30112,0001,0220,UE2009,227,34,0,3,286,726
366,ZZ,MIAMI,30112,0001,0221,UE2010,241,40,2,2,318,715
367,ZZ,MIAMI,30112,0001,0222,UE2009,197,41,3,1,268,724
368,ZZ,MIAMI,30112,0001,0223,UE2009,199,36,3,3,263,725
369,ZZ,MIAMI,30112,0001,0224,UE2009,225,41,4,5,297,726
370,ZZ,MIAMI,30112,0001,0225,UE2009,229,54,0,2,312,740
371,ZZ,MIAMI,30112,0001,0226,UE2009,189,40,5,1,269,715
372,ZZ,MIAMI,30112,0001,0227,UE2009,179,38,3,2,251,730
373,ZZ,MIAMI,30112,0001,0228,UE2009,174,37,2,3,246,719
374,ZZ,MIAMI,30112,0001,0229,UE2010,217,63,2,2,336,701
375,ZZ,MIAMI,30112,0001,0231,UE2009,214,47,2,3,293,715
376,ZZ,MIAMI,30112,0001,0232,UE2009,172,43,4,1,247,723
377,ZZ,MIAMI,30112,0001,0568,UE2009,214,59,3,2,317,701
378,ZZ,MIAMI,30112,0001,0601,UE2009,193,39,4,2,265,722
379,ZZ,MIAMI,30112,0001,0604,UE2009,217,25,3,1,274,712
380,ZZ,MIAMI,30112,0001,0730,UE2009,189,32,2,0,257,732
381,ZZ,MIAMI,30112,0001,0785,UE2009,165,52,0,2,246,706
382,ZZ,MIAMI,30112,0001,0791,UE2009,174,33,3,1,237,729
383,ZZ,MIAMI,30112,0001,0792,UE2009,178,40,1,1,242,724
384,ZZ,MIAMI,30112,0001,0808,UE2009,232,48,3,0,308,704
385,ZZ,MIAMI,30112,0001,0809,UE2009,199,57,5,2,299,706
386,ZZ,MIAMI,30112,0001,0822,UE2009,195,45,3,5,274,704
387,ZZ,MIAMI,30112,0001,0826,UE2009,241,49,1,1,316,705
388,ZZ,MIAMI,30112,0001,0839,UE2009,201,59,1,3,300,706
389,ZZ,MIAMI,30112,0001,0840,UE2009,213,50,5,1,292,701
390,ZZ,MIAMI,30112,0001,0841,UE2009,208,41,1,2,287,704
391,ZZ,MIAMI,30112,0001,0842,UE2009,191,56,2,2,290,703
392,ZZ,MIAMI,30112,0001,0845,UE2009,191,57,5,2,282,706
393,ZZ,MIAMI,30112,0001,0846,UE2009,207,45,1,0,293,706
394,ZZ,MIAMI,30112,0001,0847,UE2009,179,38,0,2,244,749
395,ZZ,MIAMI,30112,0001,0848,UE2010,73,28,1,3,116,351
396,ZZ,MIAMI,30112,0001,1013,UE2009,163,28,0,1,214,594
397,ZZ,MIAMI,30112,0001,1027,UE2009,159,42,0,3,221,794
398,ZZ,MIAMI,30112,0001,1079,UE2009,147,33,0,1,192,798
399,ZZ,MIAMI,30112,0001,1158,UE2009,227,40,5,5,294,800
400,ZZ,MIAMI,30112,0001,1167,UE2009,303,60,2,2,395,794
401,ZZ,MIAMI,30112,0001,1173,UE2009,319,82,2,2,426,794
402,ZZ,MIAMI,30112,0001,1177,UE2009,252,69,4,3,364,797
403,ZZ,MIAMI,30112,0001,1334,UE2009,213,49,3,6,295,592
404,ZZ,MIAMI,30112,0001,1346,UE2009,427,79,3,1,554,791
405,ZZ,MIAMI,30112,0001,3068,UE2009,144,40,2,1,201,592
406,ZZ,MILÃO,30120,0001,0392,UE2009,69,112,2,2,204,615
407,ZZ,MILÃO,30120,0001,0393,UE2009,74,111,1,1,194,737
408,ZZ,MILÃO,30120,0001,0395,UE2009,82,68,1,3,171,686
409,ZZ,MILÃO,30120,0001,0396,UE2009,76,122,4,3,223,678
410,ZZ,MILÃO,30120,0001,0397,UE2009,68,79,3,6,170,678
411,ZZ,MILÃO,30120,0001,0398,UE2009,61,93,1,0,170,673
412,ZZ,MILÃO,30120,0001,0400,UE2009,74,89,3,2,193,678
413,ZZ,MILÃO,30120,0001,0401,UE2009,72,61,5,2,160,676
414,ZZ,MILÃO,30120,0001,0418,UE2009,51,62,2,3,141,679
415,ZZ,MILÃO,30120,0001,0419,UE2009,63,91,2,4,178,670
416,ZZ,MILÃO,30120,0001,0420,UE2010,78,84,3,0,183,642
417,ZZ,MILÃO,30120,0001,0421,UE2009,66,72,3,2,154,685
418,ZZ,MILÃO,30120,0001,0422,UE2009,79,162,3,3,267,626
419,ZZ,MILÃO,30120,0001,0423,UE2010,60,70,3,2,148,542
420,ZZ,MILÃO,30120,0001,0424,UE2009,94,175,4,5,311,661
421,ZZ,MILÃO,30120,0001,0425,UE2010,109,186,3,4,332,677
422,ZZ,MILÃO,30120,0001,0428,UE2009,85,85,6,4,200,676
423,ZZ,MILÃO,30120,0001,0429,UE2009,96,88,4,0,199,676
424,ZZ,MILÃO,30120,0001,0430,UE2009,112,107,7,5,249,709
425,ZZ,MILÃO,30120,0001,0431,UE2009,75,113,6,6,228,695
426,ZZ,MILÃO,30120,0001,0433,UE2009,114,117,6,5,270,686
427,ZZ,MILÃO,30120,0001,0434,UE2009,102,100,6,2,235,566
428,ZZ,MILÃO,30120,0001,0445,UE2009,93,109,8,3,236,565
429,ZZ,MILÃO,30120,0001,0446,UE2009,89,86,4,4,205,553
430,ZZ,MILÃO,30120,0001,0447,UE2009,80,98,9,2,211,559
431,ZZ,MILÃO,30120,0001,0448,UE2009,47,78,3,1,148,447
432,ZZ,MONTEVIDÉU,30147,0001,0252,UE2009,97,139,15,4,296,549
433,ZZ,MONTEVIDÉU,30147,0001,0253,UE2009,135,215,15,15,436,737
434,ZZ,MONTEVIDÉU,30147,0001,0254,UE2009,146,214,34,7,450,735
435,ZZ,MONTEVIDÉU,30147,0001,0255,UE2009,56,119,11,8,217,370
436,ZZ,MONTREAL,30155,0001,0256,UE2009,70,137,5,9,262,780
437,ZZ,MONTREAL,30155,0001,0257,UE2009,112,367,9,12,584,782
438,ZZ,MONTREAL,30155,0001,0258,UE2009,122,298,7,7,500,731
439,ZZ,MONTREAL,30155,0001,0259,UE2009,115,377,8,9,560,788
440,ZZ,MONTREAL,30155,0001,0260,UE2009,111,237,9,16,442,786
441,ZZ,MONTREAL,30155,0001,0525,UE2009,118,358,5,8,557,797
442,ZZ,MONTREAL,30155,0001,0580,UE2009,113,251,7,10,451,787
443,ZZ,MONTREAL,30155,0001,0699,UE2009,124,249,5,7,458,787
444,ZZ,MONTREAL,30155,0001,0802,UE2009,122,234,7,13,449,753
445,ZZ,MONTREAL,30155,0001,0869,UE2009,138,265,7,8,493,786
446,ZZ,MONTREAL,30155,0001,0996,UE2009,99,245,5,6,418,732
447,ZZ,MONTREAL,30155,0001,1039,UE2009,98,227,6,11,412,531
448,ZZ,MONTREAL,30155,0001,2996,UE2009,62,230,2,6,340,398
449,ZZ,MUNIQUE,30180,0001,0098,UE2009,56,131,4,4,244,537
450,ZZ,MUNIQUE,30180,0001,0101,UE2009,66,134,3,3,240,722
451,ZZ,MUNIQUE,30180,0001,0102,UE2009,74,211,3,1,343,731
452,ZZ,MUNIQUE,30180,0001,0103,UE2009,69,301,1,5,435,717
453,ZZ,MUNIQUE,30180,0001,0104,UE2009,62,244,3,5,350,722
454,ZZ,MUNIQUE,30180,0001,0105,UE2009,62,245,3,1,350,750
455,ZZ,MUNIQUE,30180,0001,0107,UE2009,79,261,1,3,399,758
456,ZZ,MUNIQUE,30180,0001,0108,UE2009,56,191,2,4,287,729
457,ZZ,MUNIQUE,30180,0001,0109,UE2009,90,258,3,6,420,781
458,ZZ,MUNIQUE,30180,0001,0110,UE2009,71,200,7,8,327,683
459,ZZ,MUNIQUE,30180,0001,0111,UE2009,100,144,7,9,306,669
460,ZZ,MUNIQUE,30180,0001,0112,UE2009,98,122,3,3,269,693
461,ZZ,MUNIQUE,30180,0001,0113,UE2009,58,110,0,9,217,715
462,ZZ,MUNIQUE,30180,0001,0114,UE2009,62,120,2,1,225,631
463,ZZ,MUNIQUE,30180,0001,0115,UE2009,65,106,1,6,224,688
464,ZZ,MUNIQUE,30180,0001,0116,UE2009,83,130,4,5,261,639
465,ZZ,MUNIQUE,30180,0001,0117,UE2009,90,111,5,6,252,671
466,ZZ,NAGÓIA,30198,0001,0156,UE2009,225,33,10,6,309,799
467,ZZ,NAGÓIA,30198,0001,0157,UE2009,139,30,9,7,219,650
468,ZZ,NAGÓIA,30198,0001,0158,UE2009,255,38,11,8,351,794
469,ZZ,NAGÓIA,30198,0001,0159,UE2009,157,32,7,3,229,711
470,ZZ,NAGÓIA,30198,0001,0160,UE2009,164,36,10,5,252,719
471,ZZ,NAGÓIA,30198,0001,0161,UE2009,204,25,10,8,287,798
472,ZZ,NAGÓIA,30198,0001,0162,UE2009,218,40,10,8,313,800
473,ZZ,NAGÓIA,30198,0001,0163,UE2009,218,29,8,9,304,796
474,ZZ,NAGÓIA,30198,0001,0166,UE2009,228,25,4,7,312,799
475,ZZ,NAGÓIA,30198,0001,0167,UE2009,189,38,15,5,285,793
476,ZZ,NAGÓIA,30198,0001,0169,UE2009,189,30,13,11,274,796
477,ZZ,NAGÓIA,30198,0001,0170,UE2009,257,64,13,8,385,798
478,ZZ,NAGÓIA,30198,0001,0171,UE2009,233,51,17,8,341,794
479,ZZ,NAGÓIA,30198,0001,0172,UE2009,214,38,17,9,311,794
480,ZZ,NAGÓIA,30198,0001,0173,UE2009,255,49,15,5,371,795
481,ZZ,NAGÓIA,30198,0001,0174,UE2009,207,27,13,11,287,744
482,ZZ,NAGÓIA,30198,0001,0175,UE2009,230,39,13,5,324,797
483,ZZ,NAGÓIA,30198,0001,0176,UE2009,245,33,15,6,341,798
484,ZZ,NAGÓIA,30198,0001,0177,UE2009,209,27,17,8,303,796
485,ZZ,NAGÓIA,30198,0001,0178,UE2009,268,39,20,7,378,798
486,ZZ,NAGÓIA,30198,0001,0179,UE2009,237,26,19,8,328,796
487,ZZ,NAGÓIA,30198,0001,0181,UE2009,231,21,14,9,310,796
488,ZZ,NAGÓIA,30198,0001,0182,UE2009,243,27,15,10,336,798
489,ZZ,NAGÓIA,30198,0001,0183,UE2009,234,35,9,8,330,795
490,ZZ,NAGÓIA,30198,0001,0184,UE2009,165,32,9,5,235,456
491,ZZ,NAGÓIA,30198,0001,0185,UE2009,181,28,12,2,249,777
492,ZZ,NAGÓIA,30198,0001,0186,UE2009,199,24,10,7,264,729
493,ZZ,NAGÓIA,30198,0001,0202,UE2009,173,40,9,2,256,739
494,ZZ,NAGÓIA,30198,0001,0203,UE2009,99,28,13,3,168,469
495,ZZ,NAGÓIA,30198,0001,0204,UE2009,92,20,6,2,139,628
496,ZZ,NAGÓIA,30198,0001,0246,UE2009,311,39,16,13,406,781
497,ZZ,NAGÓIA,30198,0001,0249,UE2009,164,42,14,6,255,440
498,ZZ,NAGÓIA,30198,0001,0250,UE2009,278,48,18,14,423,796
499,ZZ,NAGÓIA,30198,0001,0251,UE2009,339,52,9,9,453,796
500,ZZ,NAGÓIA,30198,0001,0261,UE2009,276,44,12,13,401,797
501,ZZ,NAGÓIA,30198,0001,0262,UE2009,144,20,6,12,207,400
502,ZZ,NAGÓIA,30198,0001,0264,UE2009,332,45,23,8,458,788
503,ZZ,NAGÓIA,30198,0001,0265,UE2009,315,30,13,7,415,784
504,ZZ,NAGÓIA,30198,0001,0266,UE2009,258,34,14,7,349,787
505,ZZ,NAGÓIA,30198,0001,0267,UE2009,298,42,15,8,399,788
506,ZZ,NAGÓIA,30198,0001,0268,UE2009,311,40,15,5,417,787
507,ZZ,NAGÓIA,30198,0001,0269,UE2009,300,30,20,2,391,785
508,ZZ,NAGÓIA,30198,0001,0270,UE2009,131,13,8,4,178,390
509,ZZ,NAIRÓBI,30201,0001,0282,UE2009,23,25,0,0,51,108
510,ZZ,NOVA DELHI,30210,0001,1733,UE2009,12,27,0,0,41,102
511,ZZ,NOVA YORK,30228,0001,0284,UE2009,171,178,1,3,385,758
512,ZZ,NOVA YORK,30228,0001,0285,UE2009,123,87,4,3,249,745
513,ZZ,NOVA YORK,30228,0001,0286,UE2009,133,176,6,1,342,746
514,ZZ,NOVA YORK,30228,0001,0287,UE2009,120,71,1,5,222,745
515,ZZ,NOVA YORK,30228,0001,0288,UE2009,111,70,4,0,205,740
516,ZZ,NOVA YORK,30228,0001,0289,UE2009,122,100,1,2,257,742
517,ZZ,NOVA YORK,30228,0001,0290,UE2009,155,191,1,4,382,743
518,ZZ,NOVA YORK,30228,0001,0291,UE2009,136,69,2,3,230,747
519,ZZ,NOVA YORK,30228,0001,0292,UE2009,128,166,1,1,318,735
520,ZZ,NOVA YORK,30228,0001,0293,UE2009,156,78,3,7,272,742
521,ZZ,NOVA YORK,30228,0001,0294,UE2009,91,162,5,2,281,746
522,ZZ,NOVA YORK,30228,0001,0295,UE2009,182,105,6,4,326,713
523,ZZ,NOVA YORK,30228,0001,0296,UE2009,157,100,9,5,307,743
524,ZZ,NOVA YORK,30228,0001,0298,UE2009,96,237,6,4,384,699
525,ZZ,NOVA YORK,30228,0001,0299,UE2009,116,146,2,4,311,695
526,ZZ,NOVA YORK,30228,0001,0300,UE2009,124,63,3,3,221,717
527,ZZ,NOVA YORK,30228,0001,0301,UE2009,114,135,2,3,285,697
528,ZZ,NOVA YORK,30228,0001,0302,UE2009,134,97,4,3,266,695
529,ZZ,NOVA YORK,30228,0001,0303,UE2009,144,107,2,1,285,699
530,ZZ,NOVA YORK,30228,0001,0304,UE2009,135,116,1,2,283,696
531,ZZ,NOVA YORK,30228,0001,0305,UE2009,132,108,4,4,279,696
532,ZZ,NOVA YORK,30228,0001,0306,UE2009,139,124,6,3,308,696
533,ZZ,NOVA YORK,30228,0001,0307,UE2009,142,133,11,2,321,694
534,ZZ,NOVA YORK,30228,0001,0308,UE2009,119,74,5,2,231,705
535,ZZ,NOVA YORK,30228,0001,0309,UE2009,128,105,5,6,275,696
536,ZZ,NOVA YORK,30228,0001,0310,UE2009,123,106,2,4,258,693
537,ZZ,NOVA YORK,30228,0001,0311,UE2009,132,108,3,7,284,696
538,ZZ,NOVA YORK,30228,0001,0312,UE2009,135,123,1,8,301,697
539,ZZ,NOVA YORK,30228,0001,0313,UE2010,99,237,2,8,385,693
540,ZZ,NOVA YORK,30228,0001,0314,UE2009,143,103,8,5,289,696
541,ZZ,NOVA YORK,30228,0001,0315,UE2009,136,165,3,3,341,743
542,ZZ,NOVA YORK,30228,0001,0316,UE2009,128,101,7,2,272,696
543,ZZ,NOVA YORK,30228,0001,0317,UE2009,129,124,2,5,292,696
544,ZZ,NOVA YORK,30228,0001,0318,UE2009,143,84,3,4,264,697
545,ZZ,NOVA YORK,30228,0001,0319,UE2009,113,127,7,3,286,697
546,ZZ,NOVA YORK,30228,0001,0320,UE2009,155,103,6,4,304,699
547,ZZ,NOVA YORK,30228,0001,0321,UE2009,139,129,5,3,315,692
548,ZZ,NOVA YORK,30228,0001,0322,UE2009,136,129,9,3,308,697
549,ZZ,OSLO,30244,0001,0477,UE2009,73,227,6,2,354,645
550,ZZ,OSLO,30244,0001,0478,UE2009,31,133,1,4,191,416
551,ZZ,OSLO,30244,0001,0479,UE2009,57,189,2,6,306,671
552,ZZ,OTTAWA,30252,0001,0332,UE2009,132,240,14,12,509,776
553,ZZ,OTTAWA,30252,0001,0333,UE2009,103,180,8,4,365,553
554,ZZ,PANAMA,30260,0001,0334,UE2009,161,92,5,3,311,547
555,ZZ,PANAMA,30260,0001,0572,UE2009,188,122,6,4,385,773
556,ZZ,PARAMARIBO,30279,0001,0502,UE2009,158,62,6,3,243,662
557,ZZ,PARAMARIBO,30279,0001,0578,UE2009,153,63,5,6,248,640
558,ZZ,PARIS,30287,0001,0755,UE2009,57,285,3,3,388,760
559,ZZ,PARIS,30287,0001,0757,UE2009,52,237,5,3,328,795
560,ZZ,PARIS,30287,0001,0759,UE2009,48,339,3,6,426,797
561,ZZ,PARIS,30287,0001,0762,UE2009,35,145,5,3,202,675
562,ZZ,PARIS,30287,0001,0764,UE2009,76,218,7,3,347,798
563,ZZ,PARIS,30287,0001,0766,UE2009,33,202,4,1,260,797
564,ZZ,PARIS,30287,0001,0769,UE2009,47,307,4,3,396,795
565,ZZ,PARIS,30287,0001,0770,UE2009,33,253,3,2,324,799
566,ZZ,PARIS,30287,0001,0774,UE2009,55,280,1,1,377,793
567,ZZ,PARIS,30287,0001,0775,UE2009,62,323,4,3,419,796
568,ZZ,PARIS,30287,0001,0776,UE2009,47,326,2,1,404,793
569,ZZ,PARIS,30287,0001,0777,UE2009,32,388,3,1,456,792
570,ZZ,PARIS,30287,0001,0779,UE2009,60,247,6,1,361,794
571,ZZ,PARIS,30287,0001,0782,UE2009,54,274,6,1,360,795
572,ZZ,PARIS,30287,0001,0783,UE2009,49,289,3,2,372,797
573,ZZ,PARIS,30287,0001,0786,UE2009,45,219,3,1,297,795
574,ZZ,PARIS,30287,0001,0790,UE2009,61,392,2,2,498,797
575,ZZ,PARIS,30287,0001,0793,UE2009,62,287,2,3,390,797
576,ZZ,PARIS,30287,0001,0794,UE2009,37,221,1,4,285,800
577,ZZ,PARIS,30287,0001,0795,UE2009,46,177,3,3,247,795
578,ZZ,PARIS,30287,0001,0797,UE2009,40,371,4,4,456,798
579,ZZ,PARIS,30287,0001,0798,UE2009,52,294,1,2,386,793
580,ZZ,PARIS,30287,0001,0799,UE2009,31,283,3,0,342,797
581,ZZ,PARIS,30287,0001,0800,UE2009,55,275,5,4,379,795
582,ZZ,PARIS,30287,0001,0801,UE2009,57,211,6,0,294,798
583,ZZ,PARIS,30287,0001,3320,UE2009,24,237,0,2,281,431
584,ZZ,PEDRO JUAN CABALLERO,30309,0001,0350,UE2009,230,92,14,12,376,625
585,ZZ,PEQUIM,30317,0001,0963,UE2009,19,48,4,1,81,280
586,ZZ,PORT OF SPAIN,30325,0001,0352,UE2009,16,17,1,0,35,116
587,ZZ,PORTO,30341,0001,1853,UE2009,150,235,8,6,431,790
588,ZZ,PORTO,30341,0001,1854,UE2009,90,293,5,5,455,794
589,ZZ,PORTO,30341,0001,1855,UE2009,111,291,6,8,453,797
590,ZZ,PORTO,30341,0001,1856,UE2009,90,307,6,1,436,794
591,ZZ,PORTO,30341,0001,1857,UE2009,134,263,3,6,435,798
592,ZZ,PORTO,30341,0001,1859,UE2009,119,301,10,7,480,799
593,ZZ,PORTO,30341,0001,1860,UE2009,122,288,10,8,475,797
594,ZZ,PORTO,30341,0001,1861,UE2009,112,279,4,6,450,797
595,ZZ,PORTO,30341,0001,1862,UE2009,108,297,7,6,447,800
596,ZZ,PORTO,30341,0001,1863,UE2009,62,327,2,3,418,795
597,ZZ,PORTO,30341,0001,1864,UE2009,106,153,11,11,311,791
598,ZZ,PORTO,30341,0001,1865,UE2009,155,255,7,8,463,799
599,ZZ,PORTO,30341,0001,1866,UE2009,138,249,5,6,445,794
600,ZZ,PORTO,30341,0001,1867,UE2009,78,166,6,1,279,794
601,ZZ,PORTO,30341,0001,1868,UE2009,136,287,7,6,478,798
602,ZZ,PORTO,30341,0001,1869,UE2009,108,155,6,3,303,799
603,ZZ,PORTO,30341,0001,1870,UE2009,130,268,6,4,441,783
604,ZZ,PORTO,30341,0001,1871,UE2009,153,145,8,2,356,778
605,ZZ,PORTO,30341,0001,1872,UE2009,153,294,8,4,504,781
606,ZZ,PORTO,30341,0001,1873,UE2009,122,275,6,3,451,784
607,ZZ,PORTO,30341,0001,1874,UE2009,124,256,7,5,430,774
608,ZZ,PORTO,30341,0001,1875,UE2009,167,173,6,4,383,772
609,ZZ,PORTO,30341,0001,1876,UE2009,115,254,4,4,418,793
610,ZZ,PORTO,30341,0001,1877,UE2009,113,307,4,2,468,797
611,ZZ,PORTO,30341,0001,1878,UE2009,80,202,4,5,325,798
612,ZZ,PORTO,30341,0001,1879,UE2009,106,287,6,9,467,788
613,ZZ,PORTO,30341,0001,1880,UE2009,148,187,9,5,379,779
614,ZZ,PORTO,30341,0001,1881,UE2009,122,214,5,5,384,783
615,ZZ,PORTO,30341,0001,1882,UE2009,149,189,7,5,382,785
616,ZZ,PORTO,30341,0001,1883,UE2009,99,229,7,10,387,777
617,ZZ,PORTO,30341,0001,1884,UE2010,131,281,2,8,464,792
618,ZZ,PORTO,30341,0001,1885,UE2009,76,174,5,6,291,666
619,ZZ,PORTO,30341,0001,1887,UE2009,91,111,8,3,243,796
620,ZZ,PORTO,30341,0001,1888,UE2009,93,132,3,2,252,715
621,ZZ,PORTO,30341,0001,1889,UE2009,115,105,4,5,251,795
622,ZZ,PORTO,30341,0001,1890,UE2009,74,168,2,4,264,640
623,ZZ,PORTO,30341,0001,1891,UE2010,26,74,2,0,110,395
624,ZZ,PRAGA,30350,0001,0832,UE2009,58,253,7,8,382,572
625,ZZ,PRAIA,30368,0001,0375,UE2009,22,38,1,1,67,103
626,ZZ,PRETÓRIA,30376,0001,0376,UE2009,193,73,4,4,311,710
627,ZZ,QUITO,30392,0001,0378,UE2009,90,34,2,0,142,361
628,ZZ,QUITO,30392,0001,0622,UE2009,141,76,2,6,251,644
629,ZZ,RABAT,30406,0001,0379,UE2009,8,34,0,0,53,102
630,ZZ,RAMALLAH,30414,0001,0274,UE2009,26,283,4,7,350,712
631,ZZ,RAMALLAH,30414,0001,0275,UE2009,26,309,4,3,366,707
632,ZZ,RIADE,30422,0001,0651,UE2009,18,26,1,0,55,181
633,ZZ,ROMA,30449,0001,0834,UE2009,66,93,3,4,189,649
634,ZZ,ROMA,30449,0001,0835,UE2009,50,108,1,1,180,673
635,ZZ,ROMA,30449,0001,0836,UE2009,64,155,1,3,250,782
636,ZZ,ROMA,30449,0001,0837,UE2009,100,158,2,4,299,799
637,ZZ,ROMA,30449,0001,0851,UE2009,118,211,5,3,379,717
638,ZZ,ROMA,30449,0001,0852,UE2009,91,150,6,2,284,732
639,ZZ,ROMA,30449,0001,0853,UE2009,77,117,6,3,220,767
640,ZZ,ROMA,30449,0001,0854,UE2009,59,86,3,3,177,653
641,ZZ,ROMA,30449,0001,0857,UE2009,91,140,6,5,268,690
642,ZZ,ROMA,30449,0001,0861,UE2009,106,137,7,7,295,644
643,ZZ,ROMA,30449,0001,0865,UE2009,82,109,3,8,234,710
644,ZZ,ROMA,30449,0001,0866,UE2009,57,98,1,1,178,687
645,ZZ,ROMA,30449,0001,0870,UE2009,44,97,1,1,161,643
646,ZZ,ROMA,30449,0001,0872,UE2009,22,61,1,0,94,528
647,ZZ,ROMA,30449,0001,0875,UE2009,35,53,2,2,104,595
648,ZZ,ROMA,30449,0001,0877,UE2009,80,117,4,1,222,525
649,ZZ,ROMA,30449,0001,0878,UE2009,54,93,6,2,164,514
650,ZZ,ROMA,30449,0001,0879,UE2009,63,81,4,3,183,563
651,ZZ,ROMA,30449,0001,0880,UE2009,60,114,1,4,202,562
652,ZZ,ROMA,30449,0001,0882,UE2009,82,116,6,2,234,512
653,ZZ,AMSTERDÃ,30457,0001,0652,UE2009,98,245,5,4,412,794
654,ZZ,AMSTERDÃ,30457,0001,0653,UE2009,111,270,3,9,448,791
655,ZZ,AMSTERDÃ,30457,0001,0654,UE2010,82,257,5,3,418,798
656,ZZ,AMSTERDÃ,30457,0001,0655,UE2009,106,228,5,8,396,799
657,ZZ,AMSTERDÃ,30457,0001,0659,UE2009,88,209,4,3,348,794
658,ZZ,AMSTERDÃ,30457,0001,0670,UE2009,80,290,3,6,433,796
659,ZZ,AMSTERDÃ,30457,0001,0671,UE2009,73,269,1,8,413,789
660,ZZ,AMSTERDÃ,30457,0001,3001,UE2009,40,184,2,3,260,519
661,ZZ,AMSTERDÃ,30457,0001,3067,UE2009,70,312,6,0,462,796
662,ZZ,AMSTERDÃ,30457,0001,3082,UE2009,41,400,4,2,490,794
663,ZZ,AMSTERDÃ,30457,0001,3125,UE2009,40,487,3,7,596,784
664,ZZ,AMSTERDÃ,30457,0001,3137,UE2009,76,448,3,5,595,795
665,ZZ,AMSTERDÃ,30457,0001,3199,UE2009,56,495,1,6,608,795
666,ZZ,SALTO DEL GUAIRÁ,30465,0001,0489,UE2009,535,29,3,1,579,777
667,ZZ,SANTA CRUZ DE LA SIERRA,30473,0001,0402,UE2009,303,43,2,4,370,615
668,ZZ,SANTA CRUZ DE LA SIERRA,30473,0001,0403,UE2009,223,38,1,5,281,475
669,ZZ,SANTA CRUZ DE LA SIERRA,30473,0001,0587,UE2009,246,65,2,4,331,617
670,ZZ,SANTA CRUZ DE LA SIERRA,30473,0001,0738,UE2009,242,45,3,3,312,617
671,ZZ,SANTIAGO,30481,0001,0404,UE2009,165,182,12,10,441,703
672,ZZ,SANTIAGO,30481,0001,0405,UE2009,129,140,7,8,331,545
673,ZZ,SANTIAGO,30481,0001,0406,UE2009,186,226,7,18,505,771
674,ZZ,SANTIAGO,30481,0001,0407,UE2009,134,111,8,11,297,492
675,ZZ,SANTIAGO,30481,0001,0571,UE2009,182,210,9,12,465,769
676,ZZ,SÃO DOMINGOS,30490,0001,0408,UE2010,117,65,3,2,214,410
677,ZZ,SÃO FRANCISCO,30503,0001,0409,UE2009,65,83,1,0,168,753
678,ZZ,SÃO FRANCISCO,30503,0001,0410,UE2009,55,71,1,1,146,656
679,ZZ,SÃO FRANCISCO,30503,0001,0411,UE2009,50,54,1,4,135,669
680,ZZ,SÃO FRANCISCO,30503,0001,0412,UE2009,64,59,2,3,151,590
681,ZZ,SÃO FRANCISCO,30503,0001,0413,UE2009,91,162,2,1,283,559
682,ZZ,SÃO FRANCISCO,30503,0001,0414,UE2010,91,234,3,0,379,671
683,ZZ,SÃO FRANCISCO,30503,0001,0415,UE2009,87,258,1,2,390,720
684,ZZ,SÃO FRANCISCO,30503,0001,0550,UE2009,95,233,1,4,370,693
685,ZZ,SÃO FRANCISCO,30503,0001,0577,UE2009,92,188,6,4,327,697
686,ZZ,SÃO FRANCISCO,30503,0001,0610,UE2009,86,103,2,3,222,647
687,ZZ,SÃO FRANCISCO,30503,0001,0657,UE2009,91,119,4,1,243,787
688,ZZ,SÃO FRANCISCO,30503,0001,0729,UE2009,64,88,2,2,184,594
689,ZZ,SÃO FRANCISCO,30503,0001,0746,UE2009,112,101,5,1,247,786
690,ZZ,SÃO FRANCISCO,30503,0001,0760,UE2009,112,172,3,2,335,785
